YEAR,SEED,TEAM,ROUND,KENPOM ADJUSTED EFFICIENCY,KENPOM ADJUSTED OFFENSE,KENPOM ADJUSTED DEFENSE,KENPOM ADJUSTED TEMPO,BARTTORVIK ADJUSTED EFFICIENCY,BARTTORVIK ADJUSTED OFFENSE,BARTTORVIK ADJUSTED DEFENSE,BARTHAG,ELITE SOS,BARTTORVIK ADJUSTED TEMPO,2PT %,3PT %,FREE THROW %,EFG %,FREE THROW RATE,3PT RATE,ASSIST %,OFFENSIVE REBOUND %,DEFENSIVE REBOUND %,BLOCK %,TURNOVER %,2PT % DEFENSE,3PT % DEFENSE,FREE THROW % DEFENSE,EFG % DEFENSE,FREE THROW RATE DEFENSE,3PT RATE DEFENSE,OP ASSIST %,OP O REB %,OP D REB %,BLOCKED %,TURNOVER % DEFENSE,WINS ABOVE BUBBLE,WIN %,POINTS PER POSSESSION OFFENSE,POINTS PER POSSESSION DEFENSE,TEAM.1
2017,5,minnesota,64,16.6,109.6,93.0,69.4,16.6,108.2,91.6,0.872,29.23,70.9,47.3,34.5,70.7,48.6,39.5,29.7,57.0,30.1,70.0,16.2,16.2,44.5,30.5,68.3,44.9,28.7,33.5,53.2,30.0,69.9,8.7,17.7,3.7,72.73,1.045,0.959,Minnesota
2017,6,cincinnati,32,22.3,114.2,91.9,63.8,22.4,113.4,91.0,0.926,23.42,65.7,51.8,34.3,68.3,51.7,32.5,36.4,58.7,35.8,70.4,14.7,15.2,41.0,34.1,73.6,44.7,29.6,36.8,52.4,29.6,64.2,8.2,20.8,5.6,85.29,1.131,0.924,Cincinnati
2017,6,creighton,64,19.6,115.6,96.0,70.9,20.6,115.6,95.0,0.905,30.7,72.6,56.7,40.1,68.3,58.0,27.9,35.9,56.2,24.1,70.3,7.6,17.1,49.9,33.4,67.8,50.0,28.6,36.8,48.0,29.7,75.9,7.5,19.6,4.3,72.73,1.124,1.001,Creighton
2017,6,maryland,64,14.8,113.6,98.7,67.1,15.9,113.0,97.1,0.851,28.07,68.6,50.9,36.7,70.1,52.6,38.6,40.8,56.7,30.6,67.7,11.7,19.1,45.3,34.0,70.4,47.1,32.2,32.5,46.3,32.3,69.4,11.3,17.9,3.7,74.19,1.079,1.006,Maryland
2017,6,smu,64,25.3,120.1,94.8,63.6,25.2,118.7,93.5,0.94,22.39,64.9,51.2,40.6,69.5,54.7,36.5,36.3,62.5,37.5,73.7,11.4,17.0,43.5,32.2,69.1,45.7,24.5,45.3,55.9,26.3,62.5,8.5,18.3,6.4,88.24,1.167,0.937,SMU
2017,7,south carolina,4,17.0,105.5,88.5,68.2,17.2,105.2,88.0,0.886,28.09,69.5,45.0,33.4,69.3,46.7,39.9,33.7,51.3,33.8,68.4,10.6,19.0,45.3,29.6,71.1,45.0,46.7,33.9,44.8,31.6,66.2,9.2,24.5,1.7,67.74,1.009,0.911,South Carolina
2017,7,michigan,16,22.6,121.6,99.0,62.8,23.9,121.6,97.7,0.925,32.56,64.0,56.7,38.1,77.5,56.9,30.5,45.1,52.5,25.3,70.6,7.2,14.6,49.7,37.8,68.1,51.7,27.5,28.7,45.5,29.4,74.7,8.0,20.1,3.8,68.57,1.162,1.018,Michigan
2017,7,saint mary's,32,24.6,118.9,94.3,59.3,24.1,118.1,94.0,0.932,18.44,60.8,56.5,39.9,74.8,57.9,26.6,41.6,63.7,33.4,78.6,8.5,17.3,45.1,30.3,68.6,45.2,25.5,28.2,41.9,21.4,66.6,7.4,15.4,3.9,87.5,1.184,0.929,Saint Mary's
2017,7,dayton,64,15.7,112.3,96.6,68.6,14.5,111.0,96.5,0.833,19.94,69.8,51.8,38.7,69.1,54.2,43.7,38.4,61.4,25.8,73.0,11.3,17.1,47.2,32.4,71.1,47.7,34.6,39.4,55.2,27.0,74.2,10.6,20.8,1.5,76.67,1.091,0.959,Dayton
2017,8,wisconsin,16,22.3,113.6,91.3,63.3,22.3,113.5,91.2,0.925,32.14,64.5,50.8,35.5,64.4,51.7,32.0,36.7,51.6,35.5,74.6,9.9,16.8,42.6,37.7,73.8,47.3,26.4,33.4,46.3,25.4,64.5,8.4,19.9,5.1,73.53,1.102,0.941,Wisconsin
2017,8,arkansas,32,15.6,116.6,101.0,69.4,14.4,115.3,100.9,0.823,29.55,70.9,50.2,36.4,76.2,51.5,38.8,29.8,50.5,32.4,66.5,12.7,16.4,47.2,33.2,70.5,48.2,39.3,37.4,50.3,33.5,67.6,7.7,18.3,3.9,73.53,1.116,1.035,Arkansas
2017,8,northwestern,32,15.5,111.2,95.7,65.1,16.3,111.2,94.9,0.861,28.92,66.7,48.9,34.1,75.1,49.7,30.8,35.8,60.3,30.9,69.3,13.6,15.9,43.9,33.5,66.7,46.0,35.5,34.4,53.1,30.7,69.1,10.0,18.0,2.0,67.65,1.072,0.981,Northwestern
2017,8,miami (fl),64,17.0,110.4,93.4,63.0,18.7,110.7,92.0,0.894,34.67,64.7,49.9,35.9,71.8,51.2,34.3,32.7,48.1,33.7,72.1,10.8,19.6,45.9,33.1,73.6,47.2,28.8,34.6,51.6,27.9,66.3,8.3,18.3,2.9,65.63,1.067,0.979,Miami FL
2017,9,michigan state,32,15.0,110.6,95.6,66.7,15.3,109.6,94.3,0.849,34.05,68.2,52.4,37.6,66.4,53.9,33.8,37.9,65.9,29.3,72.7,12.3,20.7,43.5,34.7,72.2,46.3,35.1,32.7,54.8,27.3,70.7,9.0,16.1,0.4,57.58,1.047,0.998,Michigan St.
2017,9,seton hall,64,13.9,109.8,95.9,67.3,13.1,108.6,95.5,0.814,33.46,68.8,50.0,33.7,64.3,50.2,37.9,30.9,46.6,35.3,74.6,6.6,19.4,48.0,34.0,71.7,49.0,36.1,34.3,49.3,25.4,64.7,8.2,17.6,2.7,65.63,1.052,1.007,Seton Hall
2017,9,vanderbilt,64,16.2,112.3,96.1,65.6,17.9,112.8,94.9,0.879,34.25,67.0,48.3,37.7,77.6,52.3,34.9,48.6,55.5,25.0,72.9,9.7,18.3,46.7,33.6,70.4,47.9,30.6,33.2,46.5,27.1,75.0,11.0,16.0,0.1,55.88,1.057,1.011,Vanderbilt
2017,9,virginia tech,64,14.9,117.4,102.4,68.3,15.4,116.5,101.1,0.836,32.86,70.0,54.8,40.3,73.4,57.0,40.5,39.9,55.9,23.4,70.1,7.0,17.2,49.1,36.0,71.5,50.9,26.9,35.4,49.2,29.9,76.6,11.9,16.6,3.3,68.75,1.125,1.056,Virginia Tech
2017,10,wichita state,32,26.4,119.6,93.2,68.6,24.1,116.7,92.6,0.935,17.28,70.5,51.0,40.7,72.9,54.7,40.9,36.4,59.0,33.9,75.8,11.2,15.9,42.3,31.0,69.7,43.9,35.2,38.8,49.2,24.2,66.1,8.7,19.8,4.1,87.88,1.177,0.9,Wichita St.
2017,10,marquette,64,17.6,120.9,103.4,69.9,20.2,121.4,101.2,0.89,31.33,71.5,52.7,43.0,77.9,57.6,31.1,41.1,57.4,27.3,71.1,9.4,17.1,50.2,36.9,69.8,51.9,35.9,34.1,60.0,28.9,72.7,10.5,18.5,0.6,61.29,1.157,1.052,Marquette
2017,10,oklahoma state,64,22.1,124.8,102.7,70.3,24.0,125.1,101.1,0.921,39.62,73.0,50.0,40.3,78.7,53.8,37.8,36.1,51.0,38.0,67.8,8.1,18.3,52.5,35.5,72.3,52.8,45.6,34.3,51.2,32.2,62.0,10.8,20.8,3.3,61.29,1.172,1.072,Oklahoma St.
2017,10,vcu,64,14.3,110.0,95.7,68.2,12.2,107.8,95.6,0.799,19.25,69.7,51.5,33.4,70.7,51.1,36.3,29.7,56.7,31.4,72.5,10.5,17.9,45.5,33.8,69.5,47.1,39.8,31.3,46.2,27.5,68.6,9.0,21.0,1.3,76.47,1.069,0.951,VCU
2017,11,xavier,8,15.3,114.7,99.4,67.2,17.5,114.5,97.0,0.871,33.21,68.6,52.0,34.0,68.8,51.6,41.2,36.4,57.5,35.2,75.0,7.9,18.6,52.5,33.8,69.9,51.8,33.7,39.2,55.5,25.0,64.8,10.6,17.8,1.6,61.76,1.087,1.04,Xavier
2017,11,rhode island,32,15.6,110.7,95.1,66.1,15.4,110.1,94.7,0.85,20.43,67.7,50.5,34.0,65.7,50.7,39.6,32.0,51.5,33.1,70.7,16.4,16.6,45.3,29.0,71.0,44.7,45.4,29.8,46.6,29.3,66.9,7.8,19.5,0.4,72.73,1.086,0.96,Rhode Island
2017,11,usc,32,12.3,112.5,100.2,68.9,11.7,111.1,99.4,0.782,23.4,70.4,50.5,36.3,73.9,51.9,37.2,36.1,56.3,30.8,68.8,13.6,15.7,46.8,36.5,71.3,49.7,23.9,36.5,53.5,31.2,69.2,8.7,18.0,1.3,72.73,1.107,1.029,USC
2017,11,kansas state,64,17.6,112.0,94.5,66.1,18.6,111.6,93.0,0.891,35.25,67.3,51.5,36.1,69.0,52.4,40.6,36.4,60.5,29.5,67.5,10.3,19.2,44.6,38.3,71.9,48.9,32.2,33.8,56.1,32.5,70.5,9.6,22.4,1.7,60.61,1.057,0.986,Kansas St.
2017,11,providence,68,12.9,108.0,95.1,66.3,13.1,107.4,94.3,0.817,30.37,67.8,49.1,36.8,69.1,51.3,38.2,35.8,58.3,26.4,71.9,8.2,18.5,50.0,32.7,67.3,49.7,30.0,34.3,48.3,28.1,73.6,8.2,20.5,0.6,62.5,1.033,0.979,Providence
2017,11,wake forest,68,17.3,120.9,103.6,70.5,20.0,121.4,101.4,0.888,35.06,71.9,51.9,38.7,77.2,54.0,40.2,35.2,55.5,30.9,72.4,10.3,16.5,51.3,35.7,72.3,52.2,37.0,38.9,52.6,27.6,69.1,9.9,16.1,1.3,59.38,1.153,1.087,Wake Forest
2017,12,middle tennessee,32,14.7,111.6,97.0,64.2,14.0,110.1,96.1,0.827,12.08,65.7,53.8,37.0,70.1,54.3,29.7,30.3,53.7,30.2,75.7,8.5,15.6,46.8,32.5,70.8,47.4,37.9,35.4,50.1,24.3,69.8,5.8,20.2,2.0,87.88,1.118,0.954,Middle Tennessee
2017,12,nevada,64,13.3,114.5,101.1,69.6,12.4,113.3,100.9,0.791,15.37,71.0,49.3,38.5,70.3,52.7,41.8,40.2,60.2,30.6,73.8,10.9,15.7,48.9,30.7,68.6,47.9,28.1,35.4,51.8,26.2,69.4,6.2,15.9,1.7,82.35,1.123,0.996,Nevada
2017,12,princeton,64,12.5,109.4,96.9,63.2,11.4,107.9,96.5,0.783,13.43,64.3,50.4,38.1,73.6,53.5,24.9,45.9,54.2,24.2,75.3,9.8,15.2,47.2,34.4,69.9,48.9,31.7,37.3,48.5,24.7,75.8,8.6,20.6,-0.4,78.57,1.09,0.955,Princeton
2017,12,unc wilmington,64,12.4,117.7,105.3,70.1,12.4,116.8,104.4,0.784,13.59,71.3,56.1,36.0,68.9,55.2,30.9,41.8,51.9,32.5,71.2,8.5,13.9,54.2,33.7,70.7,53.1,39.4,29.4,47.9,28.8,67.5,7.7,20.3,1.5,84.38,1.18,1.052,UNC Wilmington
2017,13,bucknell,64,8.7,109.1,100.4,69.7,7.9,107.3,99.4,0.707,12.35,71.3,54.6,37.7,67.9,55.4,37.2,38.6,54.3,26.8,72.6,9.8,18.8,46.5,34.0,65.7,48.0,32.7,31.8,49.3,27.4,73.2,8.6,19.7,-2.1,76.47,1.081,0.956,Bucknell
2017,13,etsu,64,11.5,108.0,96.5,70.0,10.2,106.8,96.6,0.76,13.16,71.5,55.4,38.2,69.8,56.1,43.8,35.2,53.9,30.0,72.9,14.4,20.6,45.3,35.6,72.4,48.5,37.8,39.4,47.1,27.1,70.0,9.8,22.0,-0.7,78.13,1.1,0.959,East Tennessee St.
2017,13,vermont,64,11.9,110.8,98.9,64.3,10.8,109.3,98.5,0.768,12.33,65.8,55.6,36.7,70.0,55.4,34.9,31.5,49.2,30.1,73.1,11.7,17.1,46.7,34.5,70.7,48.2,26.6,30.3,44.2,26.9,69.9,7.3,19.7,0.7,84.85,1.125,0.963,Vermont
2017,13,winthrop,64,4.6,106.4,101.8,71.0,3.6,105.2,101.6,0.599,9.9,72.2,51.2,38.0,71.9,53.7,38.9,43.6,48.4,27.0,71.3,13.5,17.9,45.7,31.8,72.4,46.4,33.8,35.4,41.0,28.7,73.0,10.0,18.7,-1.8,80.0,1.086,0.975,Winthrop
2017,14,florida gulf coast,64,5.0,109.6,104.5,65.3,4.5,108.3,103.8,0.62,13.06,66.8,55.6,34.0,69.5,54.1,34.0,31.8,49.6,34.6,70.4,9.4,18.1,50.3,31.4,68.6,49.1,34.8,38.0,49.2,29.6,65.4,7.3,17.3,-1.7,76.67,1.119,1.03,Florida Gulf Coast
2017,14,iona,64,4.0,110.2,106.2,70.5,3.3,108.5,105.2,0.588,12.5,71.7,49.3,39.7,77.0,53.4,31.2,40.0,55.8,26.9,68.3,7.4,16.5,47.2,36.0,69.6,49.6,33.4,35.5,53.8,31.7,73.1,7.9,18.0,-5.8,64.71,1.1,1.043,Iona
2017,14,kent state,64,1.7,104.4,102.7,68.3,1.2,103.6,102.4,0.533,11.1,69.6,48.6,31.4,71.7,48.1,33.0,35.1,45.5,38.1,70.0,9.6,18.1,47.9,35.0,70.2,49.6,34.2,35.7,51.2,30.0,61.9,5.8,19.3,-7.2,61.76,1.059,1.016,Kent St.
2017,14,new mexico state,64,7.3,110.1,102.7,67.5,7.2,108.8,101.6,0.687,10.35,68.8,54.5,33.4,70.9,52.8,44.1,39.1,56.1,36.0,71.7,9.1,19.7,48.7,30.0,67.7,47.4,35.3,33.2,44.4,28.3,64.0,5.3,19.2,-0.3,83.33,1.11,0.975,New Mexico St.
2017,15,jacksonville state,64,0.6,105.4,104.8,63.6,-0.9,103.8,104.7,0.475,12.65,65.2,50.9,36.7,71.7,52.4,33.8,36.6,56.5,31.5,72.0,10.6,20.7,44.7,37.9,72.0,49.3,34.8,37.5,49.5,28.0,68.5,8.7,16.8,-8.1,56.25,1.054,1.041,Jacksonville St.
2017,15,north dakota,64,-0.3,102.9,103.2,71.3,-0.6,101.8,102.4,0.483,8.42,72.3,51.6,38.4,73.2,53.4,36.6,30.1,52.6,26.2,72.1,7.1,18.7,49.4,34.8,68.6,50.3,39.4,32.6,44.7,27.9,73.8,6.0,20.0,-5.3,67.86,1.065,1.006,North Dakota
2017,15,northern kentucky,64,1.3,106.6,105.3,67.8,1.2,105.4,104.2,0.533,10.87,69.2,51.9,36.1,67.6,52.9,37.3,42.4,51.9,31.3,73.7,6.6,19.0,50.1,32.8,70.9,49.8,30.0,33.7,45.4,26.3,68.7,12.7,17.0,-4.9,68.75,1.068,1.025,Northern Kentucky
2017,15,troy,64,2.7,109.9,107.2,68.1,1.7,108.6,106.9,0.545,11.46,69.4,50.8,35.5,72.3,51.8,40.6,40.3,48.1,30.6,70.4,9.6,17.6,49.5,33.7,72.5,49.9,32.6,39.5,50.2,29.6,69.4,9.3,17.7,-8.1,58.82,1.092,1.04,Troy
2017,16,mount st. mary's,64,-4.2,99.0,103.2,66.8,-3.6,98.0,101.6,0.398,16.02,68.4,49.5,35.7,67.5,50.9,32.8,36.8,45.6,23.0,65.5,9.8,19.2,48.8,34.4,66.0,49.6,33.3,27.6,43.9,34.5,77.0,7.9,21.7,-7.9,55.88,0.992,0.996,Mount St. Mary's
2017,16,south dakota state,64,-1.3,110.8,112.1,67.1,-3.0,108.5,111.5,0.422,13.24,68.6,53.4,36.1,77.1,53.8,40.6,46.0,51.6,27.4,71.2,6.8,18.3,52.4,37.3,72.8,54.0,27.1,45.9,53.0,28.8,72.6,10.2,16.3,-9.8,50.0,1.101,1.116,South Dakota St.
2017,16,texas southern,64,-3.7,103.6,107.3,68.5,-5.2,101.4,106.6,0.36,15.23,69.9,50.1,29.7,73.3,48.2,44.9,34.1,47.4,32.3,65.6,7.4,16.6,49.0,32.4,68.1,48.9,32.2,28.5,48.2,34.4,67.7,8.8,19.3,-4.4,67.65,1.063,1.026,Texas Southern
2017,16,uc-davis,64,-4.8,97.9,102.6,68.5,-3.2,97.7,100.9,0.408,9.06,70.1,46.9,35.1,66.1,48.7,41.1,31.4,51.9,29.6,71.7,9.6,20.2,48.1,32.7,70.8,48.4,33.6,36.3,53.9,28.3,70.4,9.1,20.0,-7.5,62.5,0.986,0.979,UC Davis
2017,16,new orleans,68,-0.5,100.8,101.4,66.1,-2.0,98.9,100.9,0.443,11.93,67.7,51.2,31.1,71.0,50.1,43.5,25.1,60.3,36.2,67.3,8.5,23.8,51.7,31.2,69.2,49.9,34.9,36.6,51.1,32.7,63.8,9.0,22.3,-6.3,60.71,1.015,0.996,New Orleans
2017,16,north carolina central,68,1.0,102.8,101.8,66.4,0.8,101.5,100.7,0.523,6.36,67.9,53.0,33.3,69.3,51.8,34.8,38.2,52.2,32.0,68.6,8.6,17.9,45.9,29.1,63.1,45.1,27.6,35.7,43.9,31.4,68.0,7.4,19.6,-5.1,73.33,1.076,0.937,North Carolina Central
2016,1,unc,2,28.0,121.1,93.1,71.1,26.2,120.2,94.0,0.944,32.84,72.3,53.9,31.4,73.8,52.1,32.2,26.7,58.5,39.8,70.1,11.3,15.4,43.7,36.0,69.9,47.4,29.7,35.6,45.7,29.9,60.2,6.5,18.6,8.5,82.35,1.164,0.984,North Carolina
2016,1,kansas,8,29.8,120.4,90.6,68.8,29.8,120.7,90.9,0.963,36.99,70.0,52.2,42.2,70.6,55.9,39.0,33.4,54.9,32.2,71.2,10.2,17.8,43.3,33.0,71.9,45.3,37.2,32.2,48.7,28.8,67.8,8.8,19.1,11.6,87.88,1.141,0.961,Kansas
2016,1,oregon,8,22.8,119.6,96.8,68.1,21.2,117.8,96.6,0.907,28.34,69.1,52.2,35.1,71.5,52.3,40.2,33.9,49.9,34.6,68.7,15.3,16.3,46.2,36.4,70.3,49.0,32.3,33.8,53.3,31.3,65.4,8.3,20.6,6.7,81.82,1.126,0.995,Oregon
2016,1,virginia,8,29.1,120.2,91.1,60.7,27.9,119.5,91.6,0.955,37.07,61.6,51.9,40.5,75.4,54.4,32.4,28.1,55.7,30.6,74.1,9.5,15.3,46.5,34.9,69.6,48.7,33.7,37.3,48.2,25.9,69.4,5.8,19.7,8.7,78.79,1.146,0.972,Virginia
2016,2,villanova,1,26.7,118.3,91.6,66.6,28.9,119.0,90.1,0.961,31.45,67.2,56.4,34.4,77.7,54.3,34.3,43.8,60.7,28.6,71.3,9.7,16.4,43.9,33.5,66.3,46.3,31.4,37.5,57.3,28.7,71.4,6.8,20.4,8.9,85.29,1.133,0.938,Villanova
2016,2,oklahoma,4,24.8,117.3,92.4,69.9,24.5,117.6,93.1,0.936,37.16,71.1,48.1,42.6,72.8,54.5,33.6,40.7,52.6,30.5,70.2,12.7,18.0,44.0,34.0,67.8,46.4,27.3,35.0,41.8,29.8,69.5,9.2,17.6,8.0,78.13,1.114,0.976,Oklahoma
2016,2,xavier,32,21.7,117.1,95.4,71.9,22.9,117.2,94.3,0.924,30.22,72.6,50.0,36.2,73.1,51.5,42.9,34.7,59.8,35.7,73.7,8.7,17.5,48.4,31.5,70.4,47.9,34.4,40.4,55.3,26.3,64.3,8.8,19.4,7.7,84.38,1.117,0.976,Xavier
2016,2,michigan state,64,29.7,123.0,93.3,66.3,26.7,121.4,94.7,0.946,27.04,67.5,51.1,43.4,73.0,56.0,30.0,35.3,71.4,37.2,75.8,13.2,17.5,41.3,30.2,71.7,42.6,34.0,32.5,48.7,24.2,62.8,8.4,14.2,7.2,85.29,1.183,0.94,Michigan St.
2016,3,miami (fl),16,22.8,118.8,96.0,65.9,23.7,118.8,95.1,0.928,33.14,67.2,53.4,36.6,75.1,53.9,40.0,34.1,49.0,30.5,70.8,9.0,16.0,46.9,33.6,70.7,48.0,28.8,29.8,46.2,29.2,69.5,7.3,17.5,6.9,78.13,1.138,1.006,Miami FL
2016,3,texas a&m,16,21.8,114.2,92.4,66.5,21.8,113.7,91.9,0.92,28.76,68.0,50.7,35.0,67.3,51.4,37.5,37.0,63.4,35.0,70.0,11.0,17.2,45.6,32.9,65.7,47.1,32.4,39.5,56.2,30.0,65.0,9.3,20.9,5.2,76.47,1.104,0.953,Texas A&M
2016,3,utah,32,18.1,115.7,97.6,65.2,18.1,115.2,97.1,0.877,31.45,67.0,55.8,36.0,71.7,55.2,38.4,37.6,56.9,29.0,72.0,10.0,17.8,43.8,36.8,72.0,47.4,23.4,31.9,42.0,28.0,71.0,10.5,15.2,5.6,75.76,1.12,1.01,Utah
2016,3,west virginia,64,25.9,116.4,90.5,69.4,25.6,115.5,89.9,0.947,35.9,70.9,50.7,32.9,67.0,50.2,46.1,30.6,54.2,41.9,72.8,8.1,19.6,48.2,33.2,71.3,48.8,54.8,36.1,50.6,27.2,58.1,8.8,25.5,7.4,76.47,1.112,0.935,West Virginia
2016,4,duke,16,22.1,121.8,99.7,67.5,23.5,121.6,98.1,0.922,33.16,68.7,50.7,38.7,72.2,53.7,40.2,40.1,49.2,34.0,65.5,9.5,14.3,48.9,33.9,68.4,49.4,25.4,29.0,52.5,34.5,66.0,9.6,17.7,4.2,69.7,1.183,1.046,Duke
2016,4,iowa state,16,21.1,121.0,100.0,71.0,22.6,120.5,97.9,0.916,35.9,72.3,56.7,38.0,70.6,56.8,25.5,35.0,53.0,27.3,69.3,10.1,16.0,49.0,33.6,68.5,49.5,24.2,35.7,50.1,30.7,72.7,7.0,17.1,3.6,65.63,1.129,1.034,Iowa St.
2016,4,kentucky,32,25.2,122.5,97.3,67.0,26.8,122.3,95.5,0.945,28.87,68.0,52.8,37.0,68.3,53.7,38.3,31.4,50.5,37.8,68.3,13.9,16.1,43.0,33.0,69.9,44.9,41.4,29.8,39.8,31.7,62.2,7.5,17.9,5.0,76.47,1.157,0.991,Kentucky
2016,4,california,64,19.6,112.9,93.3,68.0,19.7,112.5,92.8,0.902,27.78,68.8,51.0,36.9,65.6,52.5,41.6,33.7,48.9,32.4,74.3,11.1,17.5,40.9,35.1,70.6,44.0,37.2,26.5,47.4,25.7,67.6,7.8,14.1,2.2,69.7,1.09,0.973,California
2016,5,indiana,16,22.8,120.9,98.1,67.7,22.2,120.0,97.8,0.913,23.58,69.3,56.1,41.5,72.3,58.6,33.3,40.9,54.7,37.7,71.3,10.0,19.8,48.7,34.3,66.6,49.5,29.3,31.4,47.0,28.7,62.3,8.8,18.9,3.2,78.13,1.191,0.998,Indiana
2016,5,maryland,16,20.7,116.3,95.6,67.3,18.9,115.1,96.2,0.887,28.8,68.0,55.2,37.6,75.9,55.6,35.7,37.8,52.9,30.2,70.5,14.0,19.1,45.7,32.3,70.0,46.7,26.9,35.6,47.4,29.5,69.8,8.4,16.5,4.0,75.0,1.124,0.988,Maryland
2016,5,baylor,64,19.9,118.8,98.8,66.5,19.8,118.7,98.9,0.891,36.43,67.3,49.9,37.4,72.7,51.7,39.2,28.6,63.8,40.2,71.2,11.1,18.9,48.7,37.1,70.1,51.0,38.1,33.8,72.9,28.8,59.8,9.5,19.8,3.5,65.63,1.124,1.025,Baylor
2016,5,purdue,64,24.6,117.0,92.4,67.6,23.9,116.5,92.6,0.933,27.35,68.7,52.9,36.8,74.2,53.7,35.1,35.5,64.0,35.3,76.7,11.6,17.5,43.0,31.3,70.7,44.3,27.7,33.0,51.3,23.3,64.7,7.9,13.8,4.4,76.47,1.141,0.948,Purdue
2016,6,notre dame,8,16.0,119.7,103.7,64.9,15.3,118.5,103.2,0.831,32.38,65.9,52.5,36.9,73.5,53.5,33.2,34.5,49.6,32.8,68.7,9.9,14.8,45.5,37.6,72.0,49.2,26.9,34.2,52.1,31.3,67.2,8.2,14.8,2.3,65.63,1.153,1.075,Notre Dame
2016,6,arizona,64,21.9,117.4,95.5,68.3,20.9,116.4,95.5,0.907,25.6,69.1,52.3,38.3,72.3,53.8,44.1,29.2,51.6,35.1,75.1,11.4,17.9,45.5,32.1,71.2,46.3,29.2,31.2,48.6,24.9,64.9,8.2,16.2,3.4,75.76,1.136,0.965,Arizona
2016,6,seton hall,64,17.7,111.4,93.8,69.5,18.9,111.2,92.3,0.895,31.42,70.3,49.1,35.3,66.6,50.2,40.6,29.6,51.3,35.0,69.3,11.7,19.5,44.3,31.6,67.9,45.3,33.7,33.1,50.9,30.7,65.0,9.9,19.2,5.3,75.76,1.055,0.956,Seton Hall
2016,6,texas,64,17.1,112.8,95.7,65.2,16.8,111.6,94.8,0.867,37.3,66.2,48.5,33.9,66.5,49.3,39.7,36.0,46.5,30.7,67.7,11.4,15.4,45.6,34.3,69.5,47.5,37.5,32.6,47.5,32.3,69.3,8.9,18.5,3.2,62.5,1.058,1.01,Texas
2016,7,wisconsin,16,16.4,111.8,95.4,63.3,14.7,110.1,95.4,0.839,30.06,64.2,46.6,35.8,70.7,49.0,39.7,33.8,49.4,33.6,71.8,8.5,17.0,45.1,38.0,70.7,48.5,34.3,29.3,46.8,28.2,66.4,9.2,18.8,0.4,62.5,1.066,0.999,Wisconsin
2016,7,iowa,32,21.4,116.3,94.9,68.8,20.8,115.4,94.6,0.908,29.81,69.9,48.7,38.2,71.9,51.8,33.4,35.1,58.0,32.3,68.6,12.8,15.0,48.0,31.0,68.1,47.4,25.2,38.7,53.2,31.4,67.7,7.5,18.9,2.0,67.74,1.122,0.988,Iowa
2016,7,dayton,64,13.3,106.9,93.6,67.8,14.3,106.7,92.4,0.84,21.08,68.5,52.0,34.7,67.3,52.0,41.0,34.8,57.5,28.9,76.4,12.3,18.8,43.7,34.9,65.9,46.9,32.5,36.7,55.0,23.6,71.1,8.1,17.9,2.4,78.13,1.052,0.946,Dayton
2016,7,oregon state,64,12.4,110.8,98.4,67.1,11.9,109.8,97.9,0.789,31.09,68.0,47.1,37.3,68.1,49.9,37.2,31.8,52.8,29.4,67.7,9.6,16.8,49.5,32.8,69.0,49.4,39.3,39.0,58.4,32.3,70.6,9.9,19.5,0.3,60.0,1.05,1.029,Oregon St.
2016,8,st. joseph's,32,14.6,113.4,98.8,70.3,16.2,112.9,96.7,0.856,21.84,71.1,52.5,32.7,71.3,51.3,37.7,35.7,55.5,28.3,74.2,9.3,14.3,48.9,31.0,69.1,47.9,24.5,41.3,49.7,25.8,71.7,6.9,16.2,3.4,79.41,1.097,0.988,Saint Joseph's
2016,8,colorado,64,13.6,108.8,95.2,69.0,12.7,107.8,95.1,0.809,27.34,69.9,43.7,38.9,73.7,48.4,40.0,32.4,53.4,35.0,75.4,11.8,18.8,44.4,35.3,67.9,46.9,35.5,28.8,42.0,24.6,65.0,11.1,15.4,0.7,65.63,1.055,0.988,Colorado
2016,8,texas tech,64,14.7,113.8,99.1,66.0,14.3,112.5,98.2,0.827,33.58,67.3,49.2,34.5,74.6,49.9,43.1,30.4,53.2,31.7,67.6,11.8,17.7,47.2,35.2,70.4,49.3,32.9,37.9,45.9,32.4,68.3,8.5,18.9,1.3,61.29,1.07,1.032,Texas Tech
2016,8,usc,64,14.8,113.9,99.1,71.2,16.0,113.8,97.8,0.851,27.56,72.2,49.2,38.5,67.8,52.0,35.3,32.4,51.3,32.4,68.1,12.7,16.5,46.7,32.3,70.1,47.3,28.5,34.4,50.3,31.9,67.6,9.4,16.9,0.2,63.64,1.095,1.012,USC
2016,9,butler,32,15.8,117.3,101.5,67.7,18.9,118.0,99.1,0.882,30.35,69.2,50.0,38.7,73.1,52.5,39.8,30.5,51.3,32.8,72.2,9.3,14.5,48.5,33.9,71.0,49.4,36.2,36.9,50.9,27.8,67.2,10.7,18.6,2.1,67.74,1.144,1.011,Butler
2016,9,uconn,32,18.8,111.7,92.9,65.7,17.2,110.3,93.1,0.875,24.1,66.8,50.9,36.2,78.7,52.0,29.7,33.7,52.3,29.1,70.8,14.0,16.5,41.3,32.7,65.8,44.2,34.5,36.7,52.6,29.2,70.9,9.2,18.1,1.2,70.59,1.091,0.938,Connecticut
