YEAR,SEED,TEAM,ROUND,KENPOM ADJUSTED EFFICIENCY,KENPOM ADJUSTED OFFENSE,KENPOM ADJUSTED DEFENSE,KENPOM ADJUSTED TEMPO,BARTTORVIK ADJUSTED EFFICIENCY,BARTTORVIK ADJUSTED OFFENSE,BARTTORVIK ADJUSTED DEFENSE,BARTHAG,ELITE SOS,BARTTORVIK ADJUSTED TEMPO,2PT %,3PT %,FREE THROW %,EFG %,FREE THROW RATE,3PT RATE,ASSIST %,OFFENSIVE REBOUND %,DEFENSIVE REBOUND %,BLOCK %,TURNOVER %,2PT % DEFENSE,3PT % DEFENSE,FREE THROW % DEFENSE,EFG % DEFENSE,FREE THROW RATE DEFENSE,3PT RATE DEFENSE,OP ASSIST %,OP O REB %,OP D REB %,BLOCKED %,TURNOVER % DEFENSE,WINS ABOVE BUBBLE,WIN %,POINTS PER POSSESSION OFFENSE,POINTS PER POSSESSION DEFENSE,TEAM.1
2015,4,maryland,32,16.2,111.1,94.9,63.8,16.6,110.0,93.4,0.868,30.49,64.6,47.8,37.2,75.7,50.9,44.5,38.2,48.6,29.2,69.6,11.6,18.4,44.6,31.2,66.0,45.4,27.9,37.4,47.9,30.4,70.8,9.8,17.3,6.9,81.82,1.065,0.969,Maryland
2015,5,utah,16,26.9,116.4,89.5,60.4,26.8,115.2,88.4,0.955,28.74,61.5,52.8,40.2,70.2,55.6,42.8,37.8,57.7,31.3,71.9,13.5,17.8,40.9,31.6,67.3,42.7,34.5,28.3,43.8,28.1,68.7,10.4,18.3,3.7,74.19,1.139,0.909,Utah
2015,5,west virginia,16,18.8,113.3,94.5,68.0,18.3,110.7,92.4,0.889,31.7,69.0,45.9,31.9,66.0,46.6,40.4,33.8,57.2,40.9,68.9,9.0,18.7,51.6,36.5,68.7,52.6,55.9,31.8,53.7,31.1,59.1,9.9,28.2,4.1,71.88,1.061,0.959,West Virginia
2015,5,arkansas,32,17.0,114.9,98.0,69.1,16.9,113.5,96.6,0.865,26.69,70.1,49.1,35.0,72.4,50.2,37.3,31.1,58.9,35.6,65.8,12.3,16.6,46.6,35.3,71.3,48.6,38.5,31.3,51.7,34.2,64.4,7.0,22.6,3.8,76.47,1.102,0.991,Arkansas
2015,5,northern iowa,32,21.0,115.2,94.2,58.0,22.0,113.9,91.9,0.922,18.13,58.4,53.9,39.7,72.6,56.2,40.2,40.0,53.6,26.9,73.1,8.1,18.0,43.8,31.6,71.5,45.1,26.7,38.1,47.7,26.9,73.1,8.3,19.3,5.4,90.91,1.12,0.93,Northern Iowa
2015,6,xavier,16,18.7,115.3,96.6,65.2,19.4,115.1,95.7,0.893,32.36,66.0,53.4,34.9,72.5,53.0,38.1,32.8,62.9,31.3,72.9,8.3,18.0,48.9,35.0,67.1,50.2,34.4,37.2,54.3,27.1,68.7,10.0,19.2,1.4,61.76,1.094,1.006,Xavier
2015,6,butler,32,19.6,110.6,90.9,63.0,19.5,108.7,89.2,0.907,32.76,64.1,47.2,35.8,68.0,49.1,40.5,29.0,47.4,35.5,75.1,8.5,17.4,47.3,30.6,67.9,46.9,33.3,33.9,50.6,24.9,64.5,11.0,19.3,3.5,68.75,1.065,0.937,Butler
2015,6,providence,64,17.6,113.0,95.4,64.9,18.5,112.0,93.5,0.889,35.21,65.7,49.4,31.0,71.0,48.6,41.6,28.4,57.5,35.3,70.5,13.6,17.9,47.0,33.3,68.8,48.1,38.5,35.8,54.2,29.5,64.7,7.9,19.7,3.7,66.67,1.061,0.99,Providence
2015,6,smu,64,18.0,113.5,95.5,62.8,16.9,111.1,94.2,0.87,20.79,63.6,51.9,36.0,70.5,52.4,44.1,22.9,63.1,36.9,70.7,14.0,19.7,43.1,32.2,68.0,45.5,31.2,45.7,61.6,29.3,63.1,8.8,20.0,3.1,81.25,1.098,0.945,SMU
2015,7,michigan state,4,20.9,116.0,95.1,62.8,22.8,114.9,92.1,0.927,32.53,64.1,51.6,38.6,63.3,53.8,31.9,34.7,64.6,34.6,74.0,13.2,17.9,44.1,32.3,71.7,45.7,37.7,35.3,50.5,26.0,65.4,7.3,17.0,3.1,67.65,1.106,0.976,Michigan St.
2015,7,wichita state,16,21.7,115.0,93.3,61.5,22.6,114.0,91.4,0.927,19.09,62.2,48.9,35.9,69.2,50.7,35.4,35.3,56.5,34.8,73.0,11.1,15.2,42.5,34.4,68.1,45.2,36.8,29.7,44.7,27.0,65.2,9.9,21.6,4.2,87.1,1.117,0.908,Wichita St.
2015,7,iowa,32,18.3,113.4,95.1,63.3,21.2,113.4,92.2,0.915,32.02,64.6,46.9,33.2,74.5,47.8,39.6,30.7,60.7,35.8,69.5,13.2,17.4,43.1,32.4,70.3,45.1,29.2,36.5,53.6,30.5,64.2,9.3,19.3,2.1,65.63,1.07,0.954,Iowa
2015,7,vcu,64,16.5,110.6,94.1,66.5,15.3,108.9,93.6,0.851,25.17,67.4,47.2,34.2,65.6,48.8,37.5,39.9,50.7,31.7,69.2,12.7,15.7,48.1,34.4,69.6,49.3,37.7,35.3,56.8,30.8,68.3,9.4,23.8,3.0,74.29,1.066,0.963,VCU
2015,8,nc state,16,15.4,114.0,98.6,63.8,16.7,113.5,96.8,0.862,33.67,64.9,47.4,36.1,68.5,49.6,36.1,32.4,46.7,34.1,69.5,13.6,16.2,43.6,33.2,70.3,45.5,34.1,31.3,51.5,30.5,65.9,10.1,15.4,1.1,60.61,1.084,1.008,North Carolina St.
2015,8,cincinnati,32,14.2,108.4,94.1,59.2,14.1,106.3,92.2,0.837,19.13,60.1,50.5,33.3,67.4,50.4,37.8,30.6,53.1,37.3,68.3,15.6,21.3,42.0,32.9,64.9,44.5,25.4,33.4,54.3,31.7,62.7,8.0,20.3,-1.3,68.75,1.037,0.919,Cincinnati
2015,8,oregon,32,13.2,114.5,101.3,66.1,13.7,112.8,99.1,0.816,27.66,66.8,50.6,36.7,76.7,52.1,29.5,33.9,51.4,30.6,68.3,10.6,17.0,46.8,33.3,69.6,47.8,35.3,32.5,47.8,31.7,69.4,6.9,16.8,3.0,72.73,1.09,1.032,Oregon
2015,8,san diego state,32,16.2,104.4,88.2,59.9,15.6,102.1,86.5,0.871,20.32,61.2,46.1,32.1,63.0,46.7,36.2,30.5,47.1,35.9,69.8,14.3,18.6,41.2,30.6,69.6,42.7,26.7,32.3,46.6,30.2,64.1,10.6,21.5,1.3,75.76,1.008,0.873,San Diego St.
2015,9,lsu,64,13.9,108.7,94.8,69.1,14.0,107.2,93.2,0.833,24.12,70.2,50.3,33.9,68.9,50.5,33.4,28.5,57.7,34.0,67.0,14.0,20.5,43.6,31.3,66.2,44.6,30.0,28.9,47.2,33.0,66.0,8.8,19.2,0.5,68.75,1.033,0.949,LSU
2015,9,oklahoma state,64,16.2,111.8,95.6,62.7,15.7,110.0,94.3,0.855,34.46,63.9,49.0,34.6,73.1,50.1,39.7,38.5,50.5,26.9,66.9,14.2,18.6,43.5,34.3,68.4,46.0,42.4,32.0,53.2,33.1,73.1,11.2,21.2,0.2,56.67,1.029,0.973,Oklahoma St.
2015,9,purdue,64,14.0,110.8,96.8,64.0,16.2,110.3,94.1,0.861,30.64,65.0,51.0,33.5,68.5,50.7,42.5,32.3,61.3,36.2,68.9,14.1,20.0,42.3,35.0,69.7,45.5,38.5,31.0,51.5,31.1,63.8,8.8,17.8,1.0,63.64,1.067,0.984,Purdue
2015,9,st. john's (ny),64,14.3,110.1,95.8,66.2,16.5,109.8,93.3,0.867,33.85,66.9,47.9,35.1,69.1,49.3,36.2,30.5,49.3,27.8,64.6,17.2,15.7,44.8,32.4,65.3,46.1,32.6,35.4,56.8,35.4,72.2,8.5,19.5,2.4,64.52,1.042,0.993,St. John's
2015,10,ohio state,32,21.0,115.3,94.3,65.2,21.8,114.2,92.4,0.92,29.47,66.6,53.9,37.2,67.8,54.5,34.8,32.1,55.6,34.1,68.6,14.7,17.0,45.8,31.8,69.7,46.6,27.4,37.9,57.3,31.4,65.9,7.3,22.1,2.5,69.7,1.142,0.939,Ohio St.
2015,10,davidson,64,16.8,120.5,103.7,66.5,17.2,119.3,102.1,0.857,21.33,67.3,53.5,39.3,70.2,56.0,29.0,45.7,60.9,29.8,69.9,7.5,14.3,51.3,29.8,63.7,49.1,35.4,33.1,50.4,30.1,70.2,12.2,17.3,1.7,76.67,1.173,1.023,Davidson
2015,10,georgia,64,15.4,109.5,94.1,63.7,15.3,108.0,92.7,0.853,29.95,64.7,47.7,34.4,68.9,48.9,47.8,31.3,55.4,32.3,71.1,12.6,19.3,43.0,31.0,70.3,44.2,34.3,35.4,46.8,28.9,67.7,10.6,16.8,1.6,65.63,1.032,0.969,Georgia
2015,10,indiana,64,13.8,119.3,105.5,66.0,16.2,119.1,102.9,0.843,29.78,67.0,50.7,40.3,71.5,54.6,32.7,39.6,51.5,35.3,68.7,7.9,17.1,51.0,32.8,66.9,50.5,32.1,30.7,47.9,31.3,64.7,11.9,16.1,-0.3,60.61,1.155,1.064,Indiana
2015,11,ucla,16,14.1,112.3,98.1,65.5,13.7,110.2,96.5,0.822,31.2,66.9,47.2,36.3,67.6,49.4,36.3,29.3,54.1,33.8,71.9,10.8,17.5,45.7,35.5,70.0,48.7,32.7,39.1,58.4,28.1,66.2,8.0,18.5,0.0,60.61,1.059,1.001,UCLA
2015,11,dayton,32,13.9,109.0,95.1,63.3,11.9,106.5,94.6,0.796,18.66,64.0,52.9,35.1,68.3,52.8,48.6,37.4,60.8,24.2,72.0,7.2,17.8,47.1,31.8,68.0,47.3,31.1,32.8,54.7,28.0,75.8,11.7,21.1,0.8,75.76,1.056,0.943,Dayton
2015,11,ole miss,64,14.4,114.6,100.1,65.6,14.3,112.9,98.6,0.826,26.85,66.4,46.9,33.8,77.8,48.2,37.5,33.1,52.2,35.0,68.3,11.2,16.9,43.4,34.9,68.4,46.9,41.2,39.7,62.9,31.7,65.0,9.4,18.9,-0.5,62.5,1.082,1.006,Mississippi
2015,11,texas,64,20.1,112.9,92.8,61.7,20.3,110.4,90.1,0.912,33.3,62.8,48.6,33.9,72.4,49.4,36.9,34.0,55.6,38.0,71.0,20.2,20.0,37.8,34.8,66.1,42.2,34.2,30.9,50.1,29.0,62.0,8.6,14.2,0.9,60.61,1.066,0.947,Texas
2015,11,byu,68,17.8,119.4,101.6,69.8,17.8,118.1,100.3,0.868,22.36,70.6,50.3,38.5,77.0,53.0,42.3,36.2,59.8,33.9,71.8,7.4,16.4,49.6,33.2,70.1,49.6,39.6,32.5,55.5,28.2,66.1,9.3,18.0,0.8,71.88,1.158,1.032,BYU
2015,12,buffalo,64,12.3,111.3,99.0,68.5,11.2,108.6,97.4,0.778,17.48,69.2,47.6,34.0,72.2,48.6,42.3,30.2,51.5,34.7,69.6,11.3,16.4,47.9,33.0,66.2,48.5,33.8,38.1,49.3,30.4,65.3,8.2,19.8,-1.3,71.88,1.089,0.991,Buffalo
2015,12,stephen f. austin,64,14.0,114.5,100.5,65.2,12.3,111.2,98.9,0.794,12.7,66.5,55.6,38.1,73.2,56.2,42.4,36.2,65.0,37.7,70.1,9.4,20.3,48.2,33.6,69.6,48.8,49.0,27.8,47.6,29.9,62.3,9.8,24.4,1.2,86.67,1.159,0.961,Stephen F. Austin
2015,12,wofford,64,6.4,104.9,98.5,60.5,4.9,102.0,97.1,0.638,14.36,61.5,49.5,37.1,69.0,51.6,38.0,32.9,56.7,29.3,72.3,7.4,17.3,47.3,30.8,70.8,46.9,36.5,31.8,43.0,27.7,70.7,9.7,20.1,0.2,81.25,1.06,0.966,Wofford
2015,12,wyoming,64,6.4,104.5,98.1,58.6,5.0,102.5,97.5,0.64,16.31,59.0,54.6,32.3,70.9,52.1,41.0,39.7,66.6,22.1,73.1,8.7,18.7,44.0,34.4,69.8,46.7,26.7,35.2,48.6,26.9,77.9,8.7,18.1,-1.6,71.88,1.029,0.953,Wyoming
2015,13,eastern washington,64,3.0,112.2,109.2,68.0,3.0,110.5,107.5,0.579,12.0,68.5,52.3,39.6,71.4,55.4,35.6,43.2,46.5,29.3,69.4,12.3,15.9,49.0,38.4,71.7,52.0,35.1,35.0,57.7,30.6,70.7,11.7,17.7,-2.6,74.19,1.151,1.077,Eastern Washington
2015,13,harvard,64,8.7,103.7,94.9,61.1,6.9,100.7,93.8,0.693,14.79,61.8,45.8,34.1,71.5,47.3,39.0,26.5,56.6,32.3,72.2,13.0,18.7,44.1,33.4,67.4,46.1,33.1,32.3,51.8,27.8,67.7,8.1,19.9,-1.3,74.07,1.016,0.936,Harvard
2015,13,uc-irvine,64,6.9,105.8,99.0,63.4,7.9,104.9,97.0,0.711,17.1,64.1,47.7,38.3,68.3,50.7,31.0,30.5,56.5,29.8,69.3,12.0,18.0,42.3,33.6,69.8,44.7,36.1,29.1,49.3,30.7,70.2,7.7,17.3,-4.5,61.29,1.035,0.983,UC Irvine
2015,13,valparaiso,64,11.0,106.6,95.7,62.2,10.7,104.8,94.1,0.775,11.07,63.2,48.5,38.1,68.7,51.4,36.7,33.4,51.4,35.0,72.4,12.9,19.1,42.1,33.0,69.9,44.9,32.7,36.9,55.6,27.6,65.0,9.2,18.6,0.1,83.33,1.078,0.941,Valparaiso
2015,14,georgia state,32,9.8,110.5,100.7,62.6,10.3,108.8,98.5,0.758,13.03,63.5,53.4,31.9,73.4,51.9,38.4,27.4,52.0,30.5,65.5,13.7,16.5,42.2,32.6,70.8,45.0,39.4,42.0,63.5,34.5,69.5,6.4,22.8,-3.0,71.88,1.086,0.96,Georgia St.
2015,14,alabama-birmingham,32,2.8,104.6,101.8,64.4,1.4,101.6,100.2,0.54,16.55,65.4,46.9,33.2,73.9,47.8,37.2,29.9,59.7,34.0,66.9,13.5,20.4,47.0,31.8,68.4,47.2,34.1,32.2,49.2,33.1,66.0,10.0,19.8,-7.5,54.55,1.01,0.998,UAB
2015,14,albany (ny),64,3.0,106.5,103.4,60.7,2.2,104.3,102.1,0.561,9.84,61.4,48.1,36.0,76.1,50.1,39.9,34.1,47.3,32.5,74.5,5.6,19.0,45.9,36.5,69.8,49.6,30.4,41.6,55.1,25.5,67.5,10.4,20.3,-3.3,75.0,1.065,0.98,Albany
2015,14,northeastern,64,4.8,107.9,103.1,63.1,5.6,106.4,100.8,0.651,12.67,63.7,52.9,38.8,72.4,54.6,42.2,30.8,59.8,29.6,74.4,9.6,21.4,48.7,34.4,68.7,49.6,24.7,29.1,49.3,25.6,70.4,9.9,15.6,-4.6,67.65,1.069,1.013,Northeastern
2015,15,belmont,64,1.5,109.1,107.6,66.6,0.6,107.0,106.4,0.516,11.94,67.4,56.3,37.9,69.0,56.5,33.0,48.0,58.9,29.2,70.5,5.4,20.3,51.2,34.3,70.6,51.3,27.7,36.9,51.4,29.5,70.8,12.4,18.7,-4.7,67.74,1.095,1.041,Belmont
2015,15,new mexico state,64,7.0,106.8,99.8,63.0,6.0,104.0,98.0,0.665,12.91,64.2,49.7,36.3,70.7,51.0,44.8,25.3,49.9,39.5,69.3,9.1,21.9,46.4,29.5,69.4,45.9,32.5,23.5,49.6,30.7,60.5,5.7,20.5,-4.5,67.74,1.074,0.944,New Mexico St.
2015,15,north dakota state,64,0.6,102.7,102.1,60.3,-0.6,100.2,100.8,0.483,11.85,61.2,45.1,37.8,69.4,49.2,36.2,35.4,42.9,26.5,76.6,10.6,15.9,44.4,36.4,74.7,47.8,30.0,33.0,50.6,23.4,73.5,7.4,16.6,-4.0,70.0,1.029,0.992,North Dakota St.
2015,15,texas southern,64,-3.9,103.0,106.9,62.9,-5.8,100.7,106.5,0.344,17.44,63.7,50.0,32.0,66.2,49.4,46.5,31.4,46.6,34.0,65.8,7.7,19.9,48.0,34.2,64.4,48.9,32.6,28.5,48.0,34.2,66.0,10.5,18.7,-4.5,64.71,1.035,1.023,Texas Southern
2015,16,coastal carolina,64,1.6,105.4,103.8,63.7,1.0,103.8,102.8,0.528,9.13,63.9,48.2,35.4,70.3,49.9,39.6,34.2,46.4,35.2,72.4,10.1,17.8,45.1,33.5,71.0,47.1,35.6,39.4,53.5,27.6,64.8,7.6,17.0,-5.1,68.97,1.088,0.998,Coastal Carolina
2015,16,hampton,64,-8.5,96.0,104.6,68.6,-9.3,93.7,103.0,0.252,9.54,69.3,45.9,30.4,65.2,45.8,43.4,33.3,46.5,32.8,69.1,10.8,20.5,44.3,34.4,68.7,46.5,45.9,30.3,45.0,30.9,67.2,10.1,20.1,-12.6,48.48,0.967,0.98,Hampton
2015,16,lafayette,64,-1.8,112.7,114.5,64.3,-3.4,110.3,113.7,0.414,11.08,65.2,53.0,41.4,76.5,56.3,31.0,35.4,58.2,27.6,65.6,7.1,16.9,50.8,37.6,70.0,52.9,27.6,37.1,51.6,34.4,72.4,8.6,16.9,-7.1,61.29,1.135,1.119,Lafayette
2015,16,robert morris,64,-1.5,102.3,103.9,65.0,-3.2,99.5,102.7,0.41,11.85,66.0,47.6,38.0,71.4,50.5,36.0,30.9,50.4,31.2,64.2,8.3,20.5,47.5,33.4,66.2,48.4,37.6,36.2,61.4,35.8,68.8,9.2,21.7,-8.6,57.58,1.026,1.007,Robert Morris
2015,16,manhattan,68,0.7,101.9,101.2,67.2,0.7,100.3,99.6,0.52,10.91,67.9,48.9,34.0,69.4,49.7,47.9,36.5,60.7,31.0,66.3,7.5,21.0,47.9,32.2,70.3,48.0,51.9,27.6,59.2,33.7,69.0,11.6,24.1,-7.7,59.38,1.013,0.979,Manhattan
2014,1,florida,4,27.8,116.2,88.4,61.6,27.2,115.8,88.6,0.956,29.44,63.4,51.3,36.8,66.1,52.7,43.4,35.3,54.8,35.6,71.2,8.1,17.8,42.9,33.3,68.9,45.1,32.6,31.5,46.9,28.8,64.4,8.9,21.9,11.7,94.12,1.114,0.913,Florida
2014,1,arizona,8,30.4,115.2,84.8,63.1,28.4,114.9,86.5,0.963,28.73,64.6,50.9,35.6,65.5,51.6,41.7,26.5,57.5,37.2,74.0,10.7,16.0,40.5,31.4,70.3,42.2,34.5,26.2,45.0,26.0,62.8,7.7,19.0,9.4,88.24,1.121,0.892,Arizona
2014,1,virginia,16,26.4,113.9,87.4,59.7,25.0,113.2,88.2,0.946,30.77,61.3,48.9,36.5,66.3,50.6,42.4,29.6,56.8,34.8,73.6,11.9,16.8,41.8,31.9,66.9,43.9,32.3,33.9,50.1,26.4,65.2,9.6,18.8,8.2,82.35,1.086,0.911,Virginia
2014,1,wichita state,32,25.2,117.1,91.9,63.6,22.0,115.4,93.4,0.919,15.92,65.1,52.0,34.7,72.9,52.0,47.3,36.5,54.0,35.4,74.1,14.9,16.2,43.7,31.3,65.2,44.8,35.6,35.4,48.3,25.9,64.6,7.6,18.5,8.1,100.0,1.158,0.925,Wichita St.
2014,2,wisconsin,4,23.8,120.7,96.9,62.8,25.5,121.9,96.4,0.937,33.37,64.3,51.3,37.3,74.4,53.1,44.1,39.3,50.1,27.9,72.3,8.3,12.6,46.2,34.3,71.8,47.5,25.9,25.3,39.5,27.7,72.1,9.0,15.6,7.9,78.79,1.152,1.012,Wisconsin
2014,2,michigan,8,22.8,122.4,99.6,61.5,23.5,123.0,99.5,0.92,36.53,63.0,53.1,39.4,76.1,55.5,35.9,40.0,55.5,28.9,71.1,6.8,14.8,50.4,32.1,73.3,49.6,27.6,32.1,49.1,28.9,71.1,7.8,17.3,7.7,75.76,1.171,1.029,Michigan
2014,2,kansas,32,25.4,120.0,94.6,66.9,24.9,120.2,95.3,0.935,35.84,68.3,55.7,34.5,71.1,54.5,48.9,29.2,55.2,37.1,70.9,14.6,19.0,44.1,35.9,67.5,47.1,45.8,31.1,51.6,29.1,62.9,8.2,16.3,6.9,72.73,1.149,1.017,Kansas
2014,2,villanova,32,25.3,117.2,91.9,65.9,23.4,116.0,92.6,0.93,27.64,67.4,53.9,36.1,71.3,54.0,45.0,44.6,60.7,33.1,71.1,10.8,17.2,43.4,35.4,70.4,46.6,38.7,32.7,54.0,28.9,66.9,7.5,20.2,8.3,87.5,1.142,0.968,Villanova
2014,3,iowa state,16,21.0,116.8,95.8,70.5,20.0,116.6,96.6,0.897,32.1,71.9,54.6,35.1,69.4,53.8,37.2,38.1,63.4,28.1,71.7,7.0,14.4,45.4,33.6,72.7,47.1,31.1,33.8,51.4,28.3,71.9,8.8,16.2,7.5,78.79,1.131,1.009,Iowa St.
2014,3,creighton,32,24.8,125.7,100.9,63.9,26.3,126.5,100.2,0.936,26.83,65.6,56.2,42.1,75.2,59.3,34.3,44.7,64.5,28.1,72.2,3.8,15.2,46.8,33.6,69.5,48.0,32.9,34.8,50.8,27.8,71.9,8.9,15.1,5.6,78.79,1.214,1.029,Creighton
2014,3,syracuse,32,21.5,114.7,93.2,59.7,22.0,115.3,93.3,0.919,29.31,61.5,47.5,33.5,70.3,48.2,38.8,27.1,49.6,38.1,68.3,17.0,14.6,45.8,34.6,66.9,48.3,36.5,40.8,63.8,31.7,61.9,7.7,21.9,7.9,84.38,1.119,0.977,Syracuse
2014,3,duke,64,25.3,124.8,99.4,64.8,28.4,126.0,97.6,0.95,31.31,66.7,50.8,39.4,72.6,54.0,39.3,39.0,54.5,35.1,68.3,7.5,14.4,50.0,30.5,68.8,49.0,40.2,24.0,44.2,31.7,64.9,9.8,18.7,6.5,76.47,1.198,1.022,Duke
2014,4,michigan state,8,23.8,118.2,94.4,64.4,23.7,118.4,94.7,0.929,32.66,66.3,52.1,39.1,69.3,54.5,33.5,35.8,62.4,33.5,72.3,14.1,17.1,44.0,33.2,71.8,46.2,39.1,37.0,50.4,27.7,66.5,7.9,18.3,6.9,76.47,1.137,0.978,Michigan St.
2014,4,louisville,16,30.6,119.1,88.5,67.5,31.1,119.2,88.1,0.97,21.55,69.0,53.0,37.1,65.9,54.0,40.4,35.6,54.2,37.3,67.1,12.4,14.9,43.9,29.1,67.7,43.8,38.2,30.7,49.9,32.9,62.7,7.2,25.2,5.3,85.29,1.188,0.882,Louisville
2014,4,san diego state,16,19.8,109.1,89.2,62.8,17.9,108.4,90.5,0.889,22.47,64.4,45.4,33.9,66.4,46.8,44.9,25.2,39.7,36.1,70.5,13.8,15.3,43.6,30.8,68.2,44.4,31.8,31.0,48.4,29.5,63.9,10.7,21.1,6.0,87.1,1.07,0.905,San Diego St.
2014,4,ucla,16,22.3,118.1,95.9,68.6,21.7,118.5,96.8,0.911,26.26,70.4,52.8,39.1,74.9,54.4,39.0,27.5,59.2,30.2,71.7,8.8,14.9,48.8,34.6,67.1,50.1,36.4,41.8,55.8,28.3,69.8,6.2,20.5,4.5,76.47,1.155,0.999,UCLA
2014,5,saint louis,32,15.8,105.6,89.8,65.6,15.4,105.3,89.9,0.86,21.89,67.4,50.5,32.0,71.1,49.7,40.6,32.6,58.0,29.2,70.9,10.3,18.6,44.1,29.1,69.4,44.0,34.3,25.7,46.8,29.1,70.8,12.4,21.0,3.8,80.65,1.032,0.91,Saint Louis
2014,5,cincinnati,64,19.1,109.2,90.1,61.3,17.7,108.6,90.9,0.886,25.21,63.5,46.9,33.5,70.9,47.9,39.1,31.2,53.6,39.1,67.7,15.8,17.4,43.0,31.9,67.8,44.6,35.3,32.4,54.4,32.3,60.9,9.3,22.5,5.3,81.82,1.079,0.916,Cincinnati
2014,5,oklahoma,64,18.4,117.9,99.5,70.0,18.9,118.5,99.6,0.881,29.72,71.8,49.3,37.8,75.0,52.0,40.0,36.8,53.1,32.3,69.4,8.4,15.8,48.6,34.0,70.9,49.5,38.4,35.1,47.8,30.6,67.7,8.5,17.7,4.1,71.88,1.132,1.046,Oklahoma
2014,5,vcu,64,20.2,108.7,88.5,69.3,18.1,107.7,89.6,0.892,23.81,71.0,45.5,34.9,67.4,47.8,35.7,33.9,50.0,35.1,69.3,11.4,17.2,48.5,30.1,66.6,47.5,39.5,30.0,48.1,30.7,64.9,10.2,25.6,3.6,76.47,1.051,0.909,VCU
2014,6,baylor,16,17.9,118.7,100.8,61.1,17.2,118.1,100.9,0.859,31.36,62.8,48.2,38.4,67.3,51.4,43.7,34.5,58.1,41.1,67.1,14.6,18.2,45.6,36.7,67.5,48.6,32.7,32.3,62.6,32.9,58.9,7.7,15.9,3.1,66.67,1.138,1.055,Baylor
2014,6,unc,32,18.4,111.5,93.2,69.4,18.0,111.7,93.7,0.883,30.83,70.9,49.6,33.6,62.5,49.8,44.6,20.8,56.1,37.8,68.7,12.7,17.1,46.2,31.3,66.5,46.5,41.8,34.0,45.9,31.3,62.2,8.4,19.4,4.2,71.88,1.082,0.979,North Carolina
2014,6,umass,64,14.2,109.8,95.7,70.3,13.7,109.7,96.0,0.823,24.33,71.7,50.1,34.7,68.2,50.6,40.0,26.4,55.7,34.3,68.4,12.6,18.8,46.2,31.3,67.1,46.4,36.7,27.0,55.5,31.6,65.7,12.8,18.8,3.6,75.0,1.057,0.983,Massachusetts
2014,6,ohio state,64,21.7,109.4,87.7,64.0,21.0,109.3,88.3,0.921,28.86,65.3,51.0,32.6,68.9,50.3,42.8,33.2,49.9,30.0,70.0,12.3,17.1,45.7,29.4,71.0,45.2,29.7,31.7,43.4,30.0,70.0,8.6,22.0,4.5,73.53,1.066,0.913,Ohio St.
2014,7,uconn,1,19.1,111.4,92.2,63.4,19.0,111.6,92.6,0.895,27.42,65.1,48.0,38.7,76.1,51.4,38.6,33.8,51.6,31.2,66.6,16.0,17.6,41.4,32.9,66.5,43.9,35.5,31.6,52.4,33.4,68.8,9.1,19.5,4.7,76.47,1.086,0.954,Connecticut
2014,7,oregon,32,18.8,118.3,99.5,67.8,16.9,117.3,100.4,0.857,26.02,69.4,50.7,39.2,76.6,53.4,42.9,33.9,52.7,32.8,68.2,8.8,16.3,49.7,32.3,70.9,49.3,48.0,31.6,50.1,31.8,67.2,10.0,19.3,2.6,71.88,1.147,1.037,Oregon
2014,7,texas,32,15.0,110.3,95.3,67.2,15.8,110.8,95.0,0.854,30.3,68.9,46.9,32.4,66.4,47.4,43.8,26.4,49.5,39.4,70.0,16.0,17.7,42.9,34.2,68.9,46.0,40.5,35.9,53.6,30.0,60.6,8.3,16.6,3.6,69.7,1.063,1.004,Texas
2014,7,new mexico,64,17.5,113.8,96.2,64.7,16.7,113.7,97.0,0.861,21.41,66.3,51.8,33.7,72.7,51.4,47.0,31.8,61.6,32.8,71.4,13.5,15.9,41.4,34.4,72.5,44.9,31.2,35.1,49.9,28.6,67.2,7.7,14.9,4.4,81.82,1.12,0.996,New Mexico
2014,8,kentucky,2,21.2,116.2,95.1,64.6,20.3,115.8,95.5,0.902,29.87,66.5,50.0,32.5,68.2,49.7,53.8,28.0,45.7,42.2,70.1,15.4,18.1,44.0,31.7,68.5,45.0,37.8,29.4,44.7,29.9,57.8,7.8,16.3,3.9,70.59,1.124,0.986,Kentucky
2014,8,gonzaga,32,20.6,113.6,93.0,64.6,20.8,114.5,93.7,0.909,20.08,66.1,54.0,38.7,71.0,55.4,40.6,32.7,54.4,30.7,70.5,10.3,16.9,42.8,31.8,71.2,44.4,38.3,31.6,47.1,29.5,69.3,8.3,17.8,4.0,81.82,1.14,0.971,Gonzaga
2014,8,memphis,32,14.9,111.3,96.3,67.9,16.2,112.3,96.1,0.857,28.82,69.7,52.7,33.5,65.3,52.0,39.9,27.2,60.6,36.1,66.8,11.4,18.8,48.8,31.0,65.0,48.1,33.7,29.4,51.2,33.2,63.9,9.4,20.6,2.8,70.97,1.081,0.987,Memphis
2014,8,colorado,64,12.5,107.9,95.4,65.1,12.5,108.0,95.5,0.805,28.81,67.0,48.7,32.0,71.6,48.5,48.4,30.2,49.1,34.3,74.0,9.3,19.4,46.9,35.7,69.8,49.3,30.6,35.9,54.1,26.0,65.7,9.0,18.1,2.4,67.65,1.043,1.0,Colorado
